country_standard,year,median_age,aged_65_older,gdp_per_capita,eiu_overall_score,eiu_electoral,eiu_gov_func,eiu_pol_part,eiu_pol_culture,eiu_civil_liberties,eiu_score_change,eiu_regime_type,ogp_participation_fisc_open,ogp_transparency_fisc_open,ogp_participating,pub_health_exp_percent_gdp,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,aged_70_older,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,cum_eoy_total_cases,cum_eoy_total_deaths,cum_eoy_total_cases_per_million,cum_eoy_total_deaths_per_million,cum_eoy_total_tests,cum_eoy_total_tests_per_thousand,cum_eoy_total_vaccinations,cum_eoy_people_vaccinated,cum_eoy_people_fully_vaccinated,cum_eoy_total_vaccinations_per_hundred,cum_eoy_people_vaccinated_per_hundred,cum_eoy_people_fully_vaccinated_per_hundred,annual_total_cases,annual_total_deaths,annual_total_cases_per_million,annual_total_deaths_per_million,annual_total_tests,annual_total_tests_per_thousand,annual_total_vaccinations,annual_people_vaccinated,annual_people_fully_vaccinated,annual_total_vaccinations_per_hundred,annual_people_vaccinated_per_hundred,annual_people_fully_vaccinated_per_hundred,cum_total_cases,cum_total_deaths,cum_total_cases_per_million,cum_total_deaths_per_million,cum_total_tests,cum_total_tests_per_thousand,cum_total_vaccinations,cum_people_vaccinated,cum_people_fully_vaccinated,cum_total_vaccinations_per_hundred,cum_people_vaccinated_per_hundred,cum_people_fully_vaccinated_per_hundred,cpi_score,ogp_trans_text,ogp_part_text,wgi_voice_and_accountability,wgi_control_of_corruption,wgi_govt_effective,vdem_v2x_libdem,vdem_v2x_partipdem,vdem_v2x_cspart,country_id,vdem_transparent_laws,vdem_accountability_index,vdem_vertical_account,vdem_diagonal_account,vdem_horizontal_account,vdem_corruption_index,vdem_exec_corruption,vdem_public_sector_corruption,iso_code,pandem,panback,fh_global_freedom_score,code.y,percap_domestic_health_expenditure,gdp,gini,wvs_trust_parliament,wvs_trust_gov,wvs_trust_court,wvs_trust_elect,wvs_corruption,afr_int_citizens_can_access_the_results_,afr_int_citizens_have_a_right_to_request,afr_int_citizen_requests_for_public_info,afr_int_citizens_can_access_legislative_,afr_int_senior_officials_of_the_three_br,afr_int_political_parties_are_required_t,afr_int_corruption_is_criminalized_as_a_,afr_int_the_body_bodies_that_investigate,afr_int_civil_servants_who_report_cases_,afr_int_there_is_an_independent_body_bod,afr_int_iso_code,post_covid
Anguilla,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670.5,670.5,NA,NA,149,4.47,4.47,NA,9932,NA,15002,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.88,NA,NA,NA,NA,NA,NA,NA,1341,1341,NA,8.94,8.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1341,1341,NA,8.94,8.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Antigua & Barbuda,2020,32.1,6.933,21490.943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,77.89795918367346,0.5408163265306123,0.540318339100346,3.2118959107806693,0.01858736059479554,0.017318339100346018,795.4615136054422,5.52262925170068,5.5172110726643595,32.7987063197026,0.18981412639405204,0.17669550173010382,0.4768421052631579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97928,231.845,4.631,NA,191.511,13.17,NA,NA,NA,3.8,77.02,0.778,159,5,1623.642,51.058,NA,NA,NA,NA,NA,NA,NA,NA,159,5,1623.642,51.058,NA,NA,NA,NA,NA,NA,NA,NA,443,9,4523.732,91.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Antigua & Barbuda,2021,32.1,6.933,21490.943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,232.65217391304347,6.173913043478261,5.1708043478260874,6.369565217391305,0.08695652173913043,0.08393478260869565,2375.7472173913043,63.045434782608694,52.8020652173913,65.0435,0.888,0.8563695652173914,0.5536363636363637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97928,231.845,4.631,NA,191.511,13.17,NA,NA,NA,3.8,77.02,0.778,443,9,4523.732,91.904,NA,NA,NA,NA,NA,NA,NA,NA,284,4,2900.09,40.846,NA,NA,NA,NA,NA,NA,NA,NA,443,9,4523.732,91.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Argentina,2020,31.9,11.198,18933.907,69.5,91.7,53.6,66.7,56.3,79.4,-0.7,Flawed democracy,NA,NA,0,NA,487948.7532894737,5347.085526315789,5335.98804013378,12718.481605351171,144.63210702341138,143.2713745819398,10796.335092105262,118.30939473684211,118.06388294314381,281.4086053511706,3.2001304347826087,3.1700133779264212,1.1641958041958043,NA,NA,NA,NA,NA,NA,NA,NA,12333.633720930233,1166589.941860465,25.811938953488372,0.27290406976744186,11540.690807799443,0.25534261838440114,0.293438127090301,5.258862876254181,16356.5,NA,NA,NA,15656,0.035,NA,NA,346,71.33516393442623,45195777,16.177,7.441,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,1625514,43245,35966.059,956.837,4242770,93.875,32013,NA,NA,0.07,NA,NA,1625514,43245,35966.059,956.837,4242770,93.875,32013,NA,NA,0.07,NA,NA,2029057,50327,44894.836,1113.533,5704586,126.219,609791,372181,237610,1.35,0.82,0.53,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,0.1397034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Argentina,2021,31.9,11.198,18933.907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1850247.0869565217,8772.673913043478,9088.018608695653,46793.47826086957,153.95652173913044,155.36332608695653,40938.494913043476,194.1038695652174,201.08121739130434,1035.350695652174,3.4064347826086956,3.437521739130435,1.1127272727272728,NA,NA,NA,NA,NA,NA,NA,NA,36545.4,4981914.625,110.2296,0.808625,36545.475,0.808625,0.26005,3.905,377929.46428571426,300903.7916666667,118566.70833333333,15215.75,12666.739130434782,0.8367857142857142,0.665,0.2629166666666667,280.2826086956522,79.17,45195777,16.177,7.441,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,2029057,50327,44894.836,1113.533,5704586,126.219,609791,372181,237610,1.35,0.82,0.53,403543,7082,8928.777000000002,156.6959999999999,1461816,32.343999999999994,577778,NA,NA,1.28,NA,NA,2029057,50327,44894.836,1113.533,5704586,126.219,609791,372181,237610,1.35,0.82,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,0.1397034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Armenia,2020,35.7,11.232,8787.58,53.5,75,50,61.1,31.299999999999997,50,-1.9,Hybrid regime,NA,NA,0,NA,47559.075163398695,520.9444444444445,525.1409667774086,884.5231316725979,10.04626334519573,9.233495016611295,16049.719689542484,175.80266013071895,177.21885714285713,298.4992384341637,3.3902419928825624,3.1160166112956813,1.0993728222996515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2963234,102.931,7.571,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,159409,2823,53795.617,952.675,NA,NA,NA,NA,NA,NA,NA,NA,159409,2823,53795.617,952.675,NA,NA,NA,NA,NA,NA,NA,NA,169255,3147,57118.338,1062.015,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,0.0460238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Armenia,2021,35.7,11.232,8787.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,165196.8260869565,214.04347826086956,233.7546304347826,3020.1739130434785,7.043478260869565,7.770173913043478,55748.82910869565,72.23308695652175,78.88497826086956,1019.2154782608695,2.376913043478261,2.622195652173913,0.815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2963234,102.931,7.571,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,169255,3147,57118.338,1062.015,NA,NA,NA,NA,NA,NA,NA,NA,9846,324,3322.721000000005,109.34000000000015,NA,NA,NA,NA,NA,NA,NA,NA,169255,3147,57118.338,1062.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,0.0460238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Australia,2020,37.9,15.504,44648.71,89.60000000000001,100,85.7,77.8,87.5,97.10000000000001,-1.3,Full democracy,NA,NA,0,NA,14930.275659824047,83.35777126099707,84.38475892857143,434.4575163398693,2.9705882352941178,2.704544642857143,585.5037302052785,3.2689442815249268,3.3092172619047617,17.037614379084967,0.11646732026143791,0.10605059523809524,1.0453040540540541,NA,NA,NA,NA,NA,NA,NA,NA,39167.66336633663,4665156.583333333,182.94817543859648,1.5359851485148515,39374.6582733813,1.544089928057554,0.002798561151079137,1714.2003597122302,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.932346041055716,25499881,3.202,10.129,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,28425,909,1114.711,35.647,11260636,441.596,NA,NA,NA,NA,NA,NA,28425,909,1114.711,35.647,11260636,441.596,NA,NA,NA,NA,NA,NA,28905,909,1133.535,35.647,13638907,534.862,NA,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.0110986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Australia,2021,37.9,15.504,44648.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,28738.956521739132,10.434782608695652,11.58391304347826,909,0,0.006217391304347826,1127.023152173913,0.4091521739130435,0.45421739130434785,35.647,0,2.6086956521739134e-4,0.8327272727272728,NA,NA,NA,NA,NA,NA,NA,NA,60086.125,12522572.5,491.08361538461537,2.356375,52393.2,2.054666666666667,4.4444444444444447e-5,5318.502222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.390697674418604,25499881,3.202,10.129,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,28905,909,1133.535,35.647,13638907,534.862,NA,NA,NA,NA,NA,NA,480,0,18.82400000000007,0,2378271,93.26599999999996,NA,NA,NA,NA,NA,NA,28905,909,1133.535,35.647,13638907,534.862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.0110986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Austria,2020,44.4,19.202,45436.686,81.6,95.8,75,83.3,68.8,85.3,-1.3,Full democracy,NA,NA,0,NA,71216.7652733119,1160.1768488745981,1157.3132810457516,1208.2881355932204,21.091525423728815,19.54618954248366,7907.350909967846,128.816961414791,128.49899673202614,134.15885423728812,2.3418135593220337,2.1702385620915035,1.1423154362416108,179.71636363636364,19.954327272727273,889.9163636363636,98.80934181818182,NA,NA,NA,NA,13941.919708029198,1367945.56,151.88593818181818,1.5480255474452556,13758.317164179105,1.5276231343283582,0.05687313432835821,64.83171641791044,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.75559485530547,9006400,106.749,13.748,0.7,145.183,6.35,28.4,30.9,NA,7.37,81.54,0.922,360815,6222,40062.067,690.842,3836920,426.021,NA,NA,NA,NA,NA,NA,360815,6222,40062.067,690.842,3836920,426.021,NA,NA,NA,NA,NA,NA,434712,8221,48267.01,912.795,11763032,1306.075,374034,242625,143889,4.15,2.69,1.6,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Austria,2021,44.4,19.202,45436.686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,401725.152173913,1606.4565217391305,1662.055956521739,7349.804347826087,43.45652173913044,47.36647826086956,44604.409347826084,178.36832608695653,184.54165217391304,816.0646739130435,4.82504347826087,5.259217391304348,0.9518181818181818,334.57894736842104,37.14907894736842,1655.5,183.8138157894737,NA,NA,NA,NA,186116.39534883722,7993398.954545454,887.52425,20.664883720930234,164168.24444444446,18.227955555555557,NA,NA,209078.42424242425,143100.4054054054,43034.620689655174,11024.21875,10236.30303030303,2.3215151515151518,1.5886486486486486,0.4786206896551724,1136.6060606060605,80.14651162790697,9006400,106.749,13.748,0.7,145.183,6.35,28.4,30.9,NA,7.37,81.54,0.922,434712,8221,48267.01,912.795,11763032,1306.075,374034,242625,143889,4.15,2.69,1.6,73897,1999,8204.943,221.95299999999997,7926112,880.0540000000001,NA,NA,NA,NA,NA,NA,434712,8221,48267.01,912.795,11763032,1306.075,374034,242625,143889,4.15,2.69,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Azerbaijan,2020,32.4,6.018,15847.419,26.8,5,28.599999999999998,33.3,37.5,29.4,-0.7,Authoritarian,NA,NA,0,NA,42317.098039215685,714.7058823529412,715.7342259136212,550.7414965986394,8.982993197278912,8.415790697674419,4173.623408496732,70.48957189542483,70.59098671096345,54.31822108843537,0.886,0.8299700996677741,1.1275714285714287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.030261437908493,10139175,119.309,3.871,NA,559.812,7.11,0.3,42.5,83.241,4.7,73,0.756,218700,2641,21569.802,260.475,NA,NA,NA,NA,NA,NA,NA,NA,218700,2641,21569.802,260.475,NA,NA,NA,NA,NA,NA,NA,NA,232197,3183,22900.976,313.931,NA,NA,65000,65000,NA,0.64,0.64,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.0434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Azerbaijan,2021,32.4,6.018,15847.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,227729.71739130435,293.4130434782609,355.916152173913,3029.217391304348,11.782608695652174,13.919239130434782,22460.37947826087,28.938565217391304,35.103086956521736,298.7637608695652,1.162108695652174,1.372804347826087,0.5422727272727272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32500,32500,NA,NA,3250,0.32,0.32,NA,321,84.69323529411764,10139175,119.309,3.871,NA,559.812,7.11,0.3,42.5,83.241,4.7,73,0.756,232197,3183,22900.976,313.931,NA,NA,65000,65000,NA,0.64,0.64,NA,13497,542,1331.173999999999,53.45599999999996,NA,NA,NA,NA,NA,NA,NA,NA,232197,3183,22900.976,313.931,NA,NA,65000,65000,NA,0.64,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.0434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Bahamas,2020,34.3,8.996,27717.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2658.4398625429553,27.04810996563574,27.377118881118882,64.02909090909091,0.6181818181818182,0.59343006993007,6760.212024054983,68.78131615120274,69.61791258741259,162.82110545454546,1.572029090909091,1.508965034965035,0.972027027027027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.36164948453609,393248,39.497,5.2,NA,235.954,13.17,3.1,20.4,NA,2.9,73.92,0.814,7871,170,20015.359,432.297,NA,NA,NA,NA,NA,NA,NA,NA,7871,170,20015.359,432.297,NA,NA,NA,NA,NA,NA,NA,NA,8311,178,21134.246,452.641,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Bahamas,2021,34.3,8.996,27717.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8113.95652173913,9.565217391304348,10.295108695652173,175.41304347826087,0.17391304347826086,0.16771739130434782,20633.179347826088,24.323565217391305,26.1795,446.0623695652174,0.44226086956521743,0.42643478260869566,1.0686363636363636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.98,393248,39.497,5.2,NA,235.954,13.17,3.1,20.4,NA,2.9,73.92,0.814,8311,178,21134.246,452.641,NA,NA,NA,NA,NA,NA,NA,NA,440,8,1118.8869999999988,20.343999999999994,NA,NA,NA,NA,NA,NA,NA,NA,8311,178,21134.246,452.641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Bahrain,2020,32.4,2.372,43290.705,24.900000000000002,8.299999999999999,27.1,27.799999999999997,43.8,17.6,-0.6,Authoritarian,NA,NA,0,NA,41441.36538461538,297.0352564102564,299.50347557003255,162.43642611683848,1.2096219931271477,1.1442671009771987,24354.595282051283,174.56407692307693,176.01462540716614,95.462,0.7108900343642611,0.6725048859934853,1.08375,NA,NA,NA,NA,NA,NA,NA,NA,8665.32751091703,1004577.2748091603,590.3780381679389,5.0924759825327515,7865.094915254237,4.622210169491526,0.03836949152542373,34.46,52418.22222222222,52418.22222222222,NA,2459.75,4332.125,3.08,3.08,NA,2546,63.355384615384615,1701583,1935.907,1.387,NA,151.689,16.52,5.8,37.6,NA,2,77.29,0.852,92675,352,54463.99,206.866,2355313,1384.189,58643,58643,NA,3.45,3.45,NA,92675,352,54463.99,206.866,2355313,1384.189,58643,58643,NA,3.45,3.45,NA,113590,406,66755.486,238.601,2900004,1704.298,250946,250946,NA,14.75,14.75,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Bahrain,2021,32.4,2.372,43290.705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,101037.06521739131,454.67391304347825,418.67702173913045,369.17391304347825,1.173913043478261,0.9751739130434782,59378.27613043478,267.20632608695655,246.05154347826087,216.95913043478262,0.6899347826086957,0.5732608695652174,1.0763636363636364,NA,NA,NA,NA,NA,NA,NA,NA,11541.5,2595334.8536585364,1525.2472926829269,6.7827631578947365,11577.304347826086,6.803826086956522,0.03471111111111111,30.99111111111111,147129.0487804878,147129.0487804878,NA,4262,3879.6739130434785,8.647317073170731,8.647317073170731,NA,2280.0652173913045,53.4275,1701583,1935.907,1.387,NA,151.689,16.52,5.8,37.6,NA,2,77.29,0.852,113590,406,66755.486,238.601,2900004,1704.298,250946,250946,NA,14.75,14.75,NA,20915,54,12291.496000000006,31.734999999999985,544691,320.1089999999999,192303,192303,NA,11.3,11.3,NA,113590,406,66755.486,238.601,2900004,1704.298,250946,250946,NA,14.75,14.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Bangladesh,2020,27.5,5.098,3523.984,59.900000000000006,74.2,60.7,61.1,56.3,47.1,1.1,Hybrid regime,NA,NA,0,NA,230132.03344481604,1717.4247491638796,1735.589911564626,3352.038062283737,26.155709342560552,25.440183673469388,1397.3701872909699,10.428250836120402,10.538574829931973,20.353664359861593,0.1588477508650519,0.1544829931972789,1.1211152416356878,NA,NA,NA,NA,NA,NA,NA,NA,10676.850993377484,1272630.9437086093,7.727460264900662,0.06480132450331126,10718.104377104377,0.06506397306397306,0.14506122448979591,10.19625850340136,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.69276315789475,164689383,1265.036,3.262,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,513510,7559,3118.052,45.899,3224409,19.579,NA,NA,NA,NA,NA,NA,513510,7559,3118.052,45.899,3224409,19.579,NA,NA,NA,NA,NA,NA,541038,8285,3285.203,50.307,3845187,23.348,1132711,1132711,NA,0.69,0.69,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Bangladesh,2021,27.5,5.098,3523.984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,530166.0217391305,598.4347826086956,644.288804347826,7985.673913043478,15.782608695652174,16.888239130434783,3219.187608695652,3.633739130434783,3.912108695652174,48.489304347826085,0.09589130434782608,0.10250000000000001,0.8418181818181818,NA,NA,NA,NA,NA,NA,NA,NA,13795.066666666668,3538485.1333333333,21.48582222222222,0.08371111111111111,13783.08888888889,0.08355555555555555,0.04764444444444445,24.004444444444445,369362.6666666667,369362.6666666667,NA,111009.8,31317.25,0.22555555555555556,0.22555555555555556,NA,190.25,80.09,164689383,1265.036,3.262,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,541038,8285,3285.203,50.307,3845187,23.348,1132711,1132711,NA,0.69,0.69,NA,27528,726,167.15099999999984,4.408000000000001,620778,3.7689999999999984,NA,NA,NA,NA,NA,NA,541038,8285,3285.203,50.307,3845187,23.348,1132711,1132711,NA,0.69,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Barbados,2020,39.8,14.952,16978.068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,155.96206896551723,1.3206896551724139,1.2661719298245613,6.77859778597786,0.025830258302583026,0.02457894736842105,542.720324137931,4.595803448275862,4.405985964912281,23.588527675276755,0.08988929889298893,0.08544912280701754,0.8236416184971098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.39393103448276,287371,664.463,9.473,NA,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.814,383,7,1332.772,24.359,NA,NA,NA,NA,NA,NA,NA,NA,383,7,1332.772,24.359,NA,NA,NA,NA,NA,NA,NA,NA,2268,24,7892.237,83.516,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Barbados,2021,39.8,14.952,16978.068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1291.804347826087,40.97826086956522,35.298108695652175,11.673913043478262,0.3695652173913043,0.3167608695652174,4495.24954347826,142.5970652173913,122.83123913043478,40.62321739130435,1.2860869565217392,1.1022391304347827,1.0240909090909092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.10947368421053,287371,664.463,9.473,NA,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.814,2268,24,7892.237,83.516,NA,NA,NA,NA,NA,NA,NA,NA,1885,17,6559.465,59.157000000000004,NA,NA,NA,NA,NA,NA,NA,NA,2268,24,7892.237,83.516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
